file_path,label,split,artist,title,Balance,Shape,Depth,Tension,Light,Color
data/images/Renaissance/vittore_carpaccio_saviour_blesses_the_four_apostles.jpg,Renaissance,test,Vittore Carpaccio,Saviour blesses the four apostles,1.1603026698460654,0.04821527699495287,0.8923742357296334,-0.2749562860715171,0.8853994762956625,-0.5078462677556248
data/images/Renaissance/giovanni_antonio_boltraffio_the_virgin_and_child__the_madonna_of_the_rose_.jpg,Renaissance,train,Giovanni Antonio Boltraffio,The Virgin and Child (The Madonna of the Rose),0.766898732213541,-0.26190418726357856,0.707290650285249,-0.4990526604209795,0.6513802043242785,-0.5527355882699385
data/images/Renaissance/filippino_lippi_madonna_and_child.jpg,Renaissance,train,Filippino Lippi,Madonna and Child,1.2178867769362496,-0.21068918482588306,0.9613427089270492,-1.0622852827023224,0.6796559849516821,-0.6163475088754262
data/images/Renaissance/leonardo_da_vinci_studies_for_a_nativity.jpg,Renaissance,train,Leonardo da Vinci,Studies for a Nativity,0.420545388780003,-0.385957494512597,0.8150007745172154,-0.19977853789969058,0.6198826533704003,-0.989737334449218
data/images/Renaissance/vittore_carpaccio_portrait_of_a_lady.jpg,Renaissance,test,Vittore Carpaccio,Portrait of a lady,0.6775273577030927,0.0004348681579904312,0.6645394902149839,-0.03453917801241879,0.7136500376996688,-0.7989263515427054
data/images/Renaissance/giovanni_bellini_madonna_and_child.jpg,Renaissance,train,Giovanni Bellini,Madonna and Child,1.1746813111963443,-0.30237769417913163,0.9568778803120679,-1.1369037398378798,0.5909891893034163,-0.6759473841498961
data/images/Renaissance/giovanni_bellini_portrait_of_a_young_man_in_red.jpg,Renaissance,train,Giovanni Bellini,Portrait of a Young Man in Red,1.0710142203712332,-0.050186864376630225,0.7943690079255026,-0.3708932494463769,0.5527212717694381,-0.5925806614006097
data/images/Renaissance/leonardo_da_vinci_study_of_proportion.jpg,Renaissance,train,Leonardo da Vinci,Study of proportion,-0.012753699620346781,0.11982271778634623,0.28121934641584434,0.2209086518143124,0.2442064948434064,-0.3575907769756529
data/images/Renaissance/leonardo_da_vinci_the_lady_with_an_ermine__cecilia_gallerani_.jpg,Renaissance,train,Leonardo da Vinci,The Lady with an Ermine (Cecilia Gallerani),0.5432430913623147,-0.2565564986647877,0.5083613957572615,-0.7747450254352486,0.2840083620474174,-0.4844795720182441
data/images/Renaissance/leonardo_da_vinci_the_proportions_of_the_head.jpg,Renaissance,test,Leonardo da Vinci,The proportions of the head,-0.08871609624498455,0.195375731719023,0.18346287385123872,0.23987512560502733,0.11304070116910592,-0.21336739378013814
data/images/Renaissance/leonardo_da_vinci_various_figure_studies.jpg,Renaissance,test,Leonardo da Vinci,Various figure studies,0.07709795303803912,-0.03746241606148315,0.45521940720349297,0.7461398966521311,0.6612079336000181,-0.5854727293549091
data/images/Renaissance/vittore_carpaccio_hunting_on_the_lagoon.jpg,Renaissance,train,Vittore Carpaccio,Hunting on the Lagoon,0.2049625385226137,-0.5106310637908409,0.6570700024393574,-0.45517390637656363,0.2634693826907202,-0.834751721026205
data/images/Renaissance/vittore_carpaccio_two_venetian_ladies.jpg,Renaissance,train,Vittore Carpaccio,Two Venetian Ladies,0.8124804313339395,-0.23432472949862837,0.9387201036617481,-0.24191510805542282,0.8371598632266564,-0.8999372537033173
data/images/Renaissance/luca_signorelli_the_crucifixion_with_st__mary_magdalen.jpg,Renaissance,train,Luca Signorelli,The Crucifixion with St. Mary Magdalen,0.9632507823653018,-0.0624289892441926,0.8463037514727771,-0.12422951015179773,0.866770680674789,-0.660125363057009
data/images/Renaissance/luca_signorelli_the_holy_family.jpg,Renaissance,train,Luca Signorelli,The Holy Family,1.1056941863662182,-0.22743127692384713,0.966915869614545,-0.8202740530685612,0.806811565569123,-0.7901639211883601
data/images/Renaissance/luca_signorelli_madonna_and_child_with_prophets.jpg,Renaissance,train,Luca Signorelli,Madonna and Child with Prophets,1.2362753278766418,-0.19854177730397904,1.0605983369259988,-0.7415993559766711,0.8709681232698634,-0.687522255195101
data/images/Renaissance/luca_signorelli_scenes_from_the_lives_of_joachim_and_anne.jpg,Renaissance,train,Luca Signorelli,Scenes from the Lives of Joachim and Anne,0.8920240119413463,-0.15772295964658234,1.0559692688413276,-0.3135240681867508,1.0095728126661623,-0.9106157620721607
data/images/Renaissance/luca_signorelli_the_birth_of_the_virgin.jpg,Renaissance,train,Luca Signorelli,The Birth of the Virgin,0.8580732218736806,-0.2906106162928941,0.9962980323436239,0.02275553096728178,1.0320673650997723,-1.0040989037760617
data/images/Renaissance/andrea_solario_portrait_of_a_young_man.jpg,Renaissance,test,Andrea Solario,Portrait of a Young Man,0.8461681416336286,-0.3627241112586014,0.7988466846535369,-0.5295530117143448,0.41584440269753586,-0.7217363106429848
data/images/Renaissance/andrea_mantegna_madonna_and_child.jpg,Renaissance,train,Andrea Mantegna,Madonna and child,0.40475875373489534,-0.3559600610734691,0.6832358270573584,-0.14101294776992745,0.5249209724251793,-0.7830616533919633
data/images/Renaissance/giovanni_antonio_boltraffio_madonna_litta.jpg,Renaissance,test,Giovanni Antonio Boltraffio,Madonna Litta,1.2378697067220061,-0.21629323022725078,0.9456925807958123,-1.1529732735144549,0.6615719856802769,-0.539859070047924
data/images/Renaissance/pinturicchio_semi-gods_ceiling.jpg,Renaissance,train,Pinturicchio,Semi-Gods Ceiling,0.27018102761603835,0.2950432837361767,0.20437430620286712,-0.12334252935493006,0.2279275832509473,-0.1332450287491459
data/images/Renaissance/piero_di_cosimo_portrait_of_a_woman__said_to_be_of_simonetta_vespucci.jpg,Renaissance,train,Piero di Cosimo,"Portrait of a Woman, said to be of Simonetta Vespucci",0.2868834184003075,-0.19016713874680546,0.38358846317719375,-0.6312625195587556,0.17416735895705493,-0.3655624588114159
data/images/Renaissance/fra_bartolomeo_holy_family.jpg,Renaissance,train,Fra Bartolomeo,Holy Family,1.373840180063199,-0.5446253455787414,1.2080840846928274,-1.3332281148931466,0.770795228059133,-0.9229722893845849
data/images/Renaissance/filippino_lippi_annunciation.jpg,Renaissance,train,Filippino Lippi,Annunciation,1.1074651732377419,-0.3519083838567386,0.9896362827997187,-0.5214650424266216,0.8456500164696528,-0.8214056163295917
data/images/Renaissance/filippino_lippi_saint_jerome.jpg,Renaissance,test,Filippino Lippi,Saint Jerome,0.7126610902500108,-0.23159877067366297,0.8984722982465223,-0.07590092817640715,0.9293719053188059,-0.8825619342226378
data/images/Renaissance/filippino_lippi_the_holy_family_with_saint_john_the_baptist_and_saint_margaret.jpg,Renaissance,train,Filippino Lippi,The Holy Family with Saint John the Baptist and Saint Margaret,1.131926193144987,-0.1802096219650945,0.8896040678818888,-0.6363858789661712,0.7846921396547273,-0.6121492566299847
data/images/Renaissance/vittore_carpaccio_glorification_of_st__ursula_and_her_companions.jpg,Renaissance,test,Vittore Carpaccio,Glorification of St. Ursula and her Companions,0.9828218033584053,-0.08805659999828952,0.9466765882326318,-0.03286311042804979,0.9213102038417966,-0.7307316663971253
data/images/Renaissance/luca_signorelli_marriage_of_the_virgin.jpg,Renaissance,train,Luca Signorelli,Marriage of the Virgin,0.984602626903224,-0.2650611208339675,0.958062961666519,0.148174860913713,1.0105838634149107,-0.8088788282364734
data/images/Renaissance/pinturicchio_st_catherine_s_disputation__detail_.jpg,Renaissance,train,Pinturicchio,St Catherine's Disputation (detail),0.9486549910934907,-0.3637275788890346,1.1491886209960818,-0.0743284829591705,0.8949527892476441,-0.9749807412351621
data/images/Renaissance/pinturicchio_the_arithmetic.jpg,Renaissance,train,Pinturicchio,The Arithmetic,0.8754877619184538,-0.15765675074446894,0.910086494265901,-0.39107198422576595,0.6839031304527474,-0.6903494051406631
data/images/Renaissance/michelangelo_crucifixion.jpg,Renaissance,train,Michelangelo,Crucifixion,0.589812195213482,0.30393084593441166,0.27457680342424706,-0.005567257501996159,0.4126993697757566,-0.11268863545836705
data/images/Renaissance/leonardo_da_vinci_coition_of_a_hemisected_man_and_woman.jpg,Renaissance,train,Leonardo da Vinci,Coition of a Hemisected Man and Woman,-0.1252332127378042,0.1843723909073569,0.17893039321310944,0.6699025775008294,0.38474720737652657,-0.2702631389408683
data/images/Renaissance/leonardo_da_vinci_studies_of_the_sexual_act_and_male_sexual_organ.jpg,Renaissance,train,Leonardo da Vinci,Studies of the sexual act and male sexual organ,-0.009071606506522722,-0.12087126721983144,0.4374026993412803,0.41156651018364165,0.5041584664708141,-0.6161272474165196
data/images/Renaissance/leonardo_da_vinci_the_proportions_of_the_human_figure__the_vitruvian_man_.jpg,Renaissance,train,Leonardo da Vinci,The proportions of the human figure (The Vitruvian Man),0.20245717678034492,0.5892135850735596,0.2509964402565821,0.6535702671291874,0.7163785723916241,-0.3186295993720941
data/images/Renaissance/luca_signorelli_holy_family_with_st__catherine.jpg,Renaissance,train,Luca Signorelli,Holy Family with St. Catherine,1.2471283543430625,-0.28464644873261413,1.0746624217849683,-1.0439797131165267,0.8207922851188032,-0.7493301150871938
data/images/Renaissance/luca_signorelli_portrait_of_an_elderly_man.jpg,Renaissance,train,Luca Signorelli,Portrait of an Elderly Man,1.114578038473701,-0.3542743686051615,1.11538450375456,-0.26469179163628564,0.9240560789328118,-0.9686551328277738
data/images/Renaissance/andrea_mantegna_descent_into_limbo.jpg,Renaissance,train,Andrea Mantegna,Descent into Limbo,0.6633309916489818,-0.26069419959408524,0.9439243093676872,0.47760422379881806,1.0744698980565066,-0.9447649189100106
data/images/Renaissance/pietro_perugino_madonna_enthroned_with_st__john_the_tufer_and_st__sebastian__det.jpg,Renaissance,train,Pietro Perugino,Madonna Enthroned with St. John the Tufer and St. Sebastian (detail),1.1269995372862227,-0.09076177295966903,0.927034641187495,-0.17649600445842517,0.851148671118301,-0.7301627421689558
data/images/Renaissance/vittore_carpaccio_portrait_of_an_unknown_man_with_red_beret.jpg,Renaissance,train,Vittore Carpaccio,Portrait of an Unknown Man with Red Beret,0.9030124030049846,-0.2278197579075566,0.8941919600891228,-0.11133819578265569,0.7249714767298903,-0.7361355147515668
data/images/Renaissance/vittore_carpaccio_the_martyrdom_of_the_pilgrims_and_the_funeral_of_st__ursula__f.jpg,Renaissance,train,Vittore Carpaccio,"The Martyrdom of the Pilgrims and the Funeral of St. Ursula, from the St. Ursula Cycle, 1490-94",0.5710333186483605,-0.5321587050460818,0.9960793372795187,0.0490823799637059,0.7640726804188782,-1.053274054119823
data/images/Renaissance/vittore_carpaccio_the_pilgrims_meet_pope_cyriac_before_the_walls_of_rome.jpg,Renaissance,train,Vittore Carpaccio,The Pilgrims Meet Pope Cyriac before the Walls of Rome,0.7881389419276936,-0.18157575164334272,1.0429213156827557,0.43560862759674435,0.905358953627408,-0.9889775813550898
data/images/Renaissance/cima_da_conegliano_st__john_the_baptist_and_saints.jpg,Renaissance,test,Cima da Conegliano,St. John the Baptist and Saints,1.0422090134868802,-0.1724975268739959,1.0663455279333807,-0.359030766859888,0.9049412147361313,-0.8716249660414188
data/images/Renaissance/cima_da_conegliano_the_baptism_of_christ.jpg,Renaissance,train,Cima da Conegliano,The Baptism of Christ,0.9595530913594388,-0.4187980913280607,0.9850897181614813,-0.7896166835312866,0.7665492700284946,-0.7414935929480002
data/images/Renaissance/luca_signorelli_virgin_and_child_with_sts_jerome_and_bernard_of_clairvaux.jpg,Renaissance,test,Luca Signorelli,Virgin and Child with Sts Jerome and Bernard of Clairvaux,1.3164010940253834,-0.37102119977888814,1.169012923753031,-0.963165692556202,0.9458956221577419,-0.9952353097065987
data/images/Renaissance/andrea_mantegna_christ_the_redeemer.jpg,Renaissance,test,Andrea Mantegna,Christ the Redeemer,1.0752525887224937,0.01178379173310784,0.8350222032182413,-0.45342915761675606,0.7642805184573787,-0.649832401213347
data/images/Renaissance/michelangelo_st__petronius.jpg,Renaissance,train,Michelangelo,St. Petronius,0.6042810666825493,0.22023349850289153,0.5108237190005376,0.02536491790347606,0.6066574924647172,-0.5696001031970634
data/images/Renaissance/michelangelo_st__proculus.jpg,Renaissance,train,Michelangelo,St. Proculus,0.5795116791527817,-0.03636721589201408,0.5964849139549766,0.2784212881373922,0.753701671252905,-0.719556290970109
data/images/Renaissance/leonardo_da_vinci_study_for_the_last_supper.jpg,Renaissance,test,Leonardo da Vinci,Study for the Last Supper,-0.03721352706161618,0.05730589050889767,0.29496807737780006,0.23211188841352937,0.38393945865575674,-0.38746787405912453
data/images/Renaissance/vittore_carpaccio_the_miracle_of_the_relic_of_the_true_cross_on_the_rialto_bridg.jpg,Renaissance,test,Vittore Carpaccio,The Miracle of the Relic of the True Cross on the Rialto Bridge,0.506473415389534,-0.6770762031533577,1.0018883896165809,-0.05711528041290481,0.5847922331963269,-1.0742839795831878
data/images/Renaissance/michelangelo_angel_with_candlestick.jpg,Renaissance,train,Michelangelo,Angel with Candlestick,0.746756431123536,0.00822753140036081,0.5929588498606262,-0.01406362993947452,0.6754621314961318,-0.528824727787333
data/images/Renaissance/pietro_perugino_pieta.jpg,Renaissance,train,Pietro Perugino,Pieta,1.3233192471402768,-0.13170755744719342,1.0589454785198953,-0.5825336676089976,1.0193427465841136,-0.7155196156251915
data/images/Renaissance/leonardo_da_vinci_canal_bridge.jpg,Renaissance,train,Leonardo da Vinci,Canal bridge,-0.019208639506741676,0.04025445095788038,0.35268565082261083,0.14737214622505213,0.3462648678312268,-0.4186461926852064
data/images/Renaissance/leonardo_da_vinci_head_of_christ.jpg,Renaissance,test,Leonardo da Vinci,Head of Christ,0.5758332347282011,-0.4515355708738922,0.6812387400116384,-0.7089155670275946,0.3478910564926434,-0.7578013779689383
data/images/Renaissance/leonardo_da_vinci_head_of_st__andrew.jpg,Renaissance,train,Leonardo da Vinci,Head of St. Andrew,0.8666001884831314,-0.4378676352848577,1.0607773669063696,-0.4355670485552272,0.7821570205670203,-1.1117181777561886
data/images/Renaissance/leonardo_da_vinci_head_of_st__james_the_less.jpg,Renaissance,train,Leonardo da Vinci,Head of St. James the Less,0.8864814030841313,-0.05541129904170772,0.7953372931317539,-0.4708919483570394,0.5982850719109172,-0.5732169137855104
data/images/Renaissance/leonardo_da_vinci_heads_of_judas_and_peter.jpg,Renaissance,train,Leonardo da Vinci,Heads of Judas and Peter,0.6531867341961932,0.2017170034117599,0.688022486955238,0.5019729014424223,0.9310378553927441,-0.5539984590596596
data/images/Renaissance/leonardo_da_vinci_heads_of_sts_thomas_and_james_the_greater.jpg,Renaissance,train,Leonardo da Vinci,Heads of Sts Thomas and James the Greater,0.5372620090921643,-0.03259262671390073,0.6382090652661767,-0.06738253940245553,0.5133926201968411,-0.6127960635990883
data/images/Renaissance/leonardo_da_vinci_study_for_the_last_supper__judas.jpg,Renaissance,test,Leonardo da Vinci,Study for the Last Supper: Judas,-0.0447959942243803,0.08211262902207461,0.1435138582288913,0.1104378324852473,0.10424241034129222,-0.38780624323330715
data/images/Renaissance/vittore_carpaccio_dream_of_st_ursula.jpg,Renaissance,test,Vittore Carpaccio,Dream of St.Ursula,0.42565852619203537,-0.11795184168816963,0.6630123747364622,0.05740492867052316,0.6157740214014613,-0.8259028567819051
data/images/Renaissance/cima_da_conegliano_madonna_of_the_orange_tree_with_st__ludovic_of_toulouse_and_s.jpg,Renaissance,train,Cima da Conegliano,Madonna of the Orange Tree with St. Ludovic of Toulouse and St. Jerome,1.2358982698301944,-0.45546543213297397,1.2272987918887361,-0.8995891153257523,0.9266237268967359,-0.9617018866654774
data/images/Renaissance/cima_da_conegliano_st__helena.jpg,Renaissance,train,Cima da Conegliano,St. Helena,1.3607231848418442,-0.35422965170168397,1.177240412027805,-1.0250346455099575,0.8624094481950133,-0.9690997269429297
data/images/Renaissance/cima_da_conegliano_st__jerome_in_the_wilderness.jpg,Renaissance,train,Cima da Conegliano,St. Jerome in the Wilderness,0.36545549874111005,-0.36354723997749094,0.7250618124087231,-0.3785258977738828,0.483428669596081,-0.7007667512833388
data/images/Renaissance/cima_da_conegliano_the_annunciation.jpg,Renaissance,train,Cima da Conegliano,The Annunciation,1.172269538496701,-0.5259364678983804,1.1469294397612386,-1.1242352195620002,0.7286296285240561,-0.9830818964341342
data/images/Renaissance/andrea_solario_man_with_a_pink_carnation.jpg,Renaissance,train,Andrea Solario,Man with a Pink Carnation,0.8987386000762398,-0.3012316993494669,0.8822336530852359,-0.49941073352952936,0.47945121588013984,-0.6750076529574021
data/images/Renaissance/andrea_mantegna_children_playing_with_masks.jpg,Renaissance,train,Andrea Mantegna,Children playing with masks,0.3836070384967456,-0.0073842556971818185,0.7422001318798448,0.7993169083674236,1.0602203856814403,-0.8743933416099982
data/images/Renaissance/andrea_mantegna_hercules_and_antaeus.jpg,Renaissance,test,Andrea Mantegna,Hercules and Antaeus,0.0444699338080643,0.4173069645364902,0.26765604863821824,1.2012696784961308,0.9087650634647924,-0.4901802023388069
data/images/Renaissance/andrea_mantegna_judith_with_the_head_of_holofernes.jpg,Renaissance,train,Andrea Mantegna,Judith with the Head of Holofernes,0.45466566442689427,-0.13631895358938384,0.7222631901586061,0.23279517959927953,0.8251016500392783,-0.9540988964625186
data/images/Renaissance/andrea_mantegna_the_infant_redeemer.jpg,Renaissance,train,Andrea Mantegna,The Infant Redeemer,0.646681116791531,-0.33952330597653346,0.88544131073534,-0.24315093570020063,0.8051906457594828,-1.0801224307134711
data/images/Renaissance/andrea_mantegna_virgin_and_child.jpg,Renaissance,train,Andrea Mantegna,Virgin and Child,1.0792322899082278,-0.13226776112924166,0.820785614249534,-1.0141367272994426,0.5379167301814678,-0.5128929769406293
data/images/Renaissance/giovanni_antonio_boltraffio_girl_with_cherries__also_attributed_to_giovanni_ambr.jpg,Renaissance,train,Giovanni Antonio Boltraffio,Girl with Cherries (also attributed to Giovanni Ambrogio de Predis),0.6708748268345603,-0.2668156394230542,0.6075593295450143,-0.637006040643999,0.4067544231077782,-0.549297201601167
data/images/Renaissance/giovanni_antonio_boltraffio_portrait_alleged_to_be_of_anne_whateley__in_fact_lik.jpg,Renaissance,test,Giovanni Antonio Boltraffio,Portrait alleged to be of Anne Whateley (in fact likely to be Girolamo Casio),0.8687963326183861,-0.49725306645085765,0.8212024664865631,-0.6877025119156726,0.5067983026089244,-0.7960569472394184
data/images/Renaissance/giovanni_antonio_boltraffio_portrait_of_gerolamo_casio.jpg,Renaissance,train,Giovanni Antonio Boltraffio,Portrait of Gerolamo Casio,0.9132435080817989,-0.2913885111801522,0.8675148021523813,-0.43001005019312655,0.6930353190953582,-0.866225352086453
data/images/Renaissance/giovanni_antonio_boltraffio_the_adolescent_saviour.jpg,Renaissance,train,Giovanni Antonio Boltraffio,The Adolescent Saviour,0.6727906141321742,-0.1496207561318137,0.46674198170476,-0.5864866764741922,0.2900187483269623,-0.3766622128370761
data/images/Renaissance/pinturicchio_madonna_with_writing_child_and_bishop.jpg,Renaissance,train,Pinturicchio,Madonna with Writing Child and Bishop,1.3460981312555118,-0.4042122236328568,1.2693375834078986,-0.7621573309215608,1.0708597261471091,-1.0304412157134661
data/images/Renaissance/piero_di_cosimo_a_satyr_mourning_over_a_nymph.jpg,Renaissance,train,Piero di Cosimo,A Satyr mourning over a Nymph,0.331742795235739,-0.3505275353751157,0.4825487396856116,-0.6077961988068044,0.2448992829272978,-0.46038479281040434
data/images/Renaissance/antonio_del_pollaiolo_hercules.jpg,Renaissance,train,Antonio del Pollaiolo,Hercules,0.18381345641548386,0.07701665431670301,0.24382718052921226,0.17407813099168346,0.38188408256772544,-0.4446519796962459
data/images/Renaissance/filippino_lippi_sacra_famiglia_coi_ss__giovanni_battista_e_margherita__detail_.jpg,Renaissance,test,Filippino Lippi,Sacra Famiglia coi Ss. Giovanni Battista e Margherita (detail),0.8451693089491208,0.043376081350065654,0.6720244535998017,0.009602973499675427,0.7333706448927682,-0.38494739971619807
data/images/Renaissance/pietro_perugino_the_crucifixion.jpg,Renaissance,test,Pietro Perugino,The Crucifixion,1.038795736929735,-0.06259179291197448,0.8751581747289787,-0.4764177686625116,0.796298079815059,-0.6478382694066616
data/images/Renaissance/vittore_carpaccio_christ_with_the_symbols_of_the_passion_surrounded_by_angels.jpg,Renaissance,train,Vittore Carpaccio,Christ with the Symbols of the Passion Surrounded by Angels,1.1900915522906321,-0.12531125074712912,1.0642225481827903,-0.4655357278374609,0.8379509923777921,-0.8256922265733229
data/images/Renaissance/cima_da_conegliano_madonna_and_child_enthroned_with_saints.jpg,Renaissance,train,Cima da Conegliano,Madonna and Child Enthroned with Saints,1.203065941193635,-0.2771739360925015,1.0945691843823666,-0.666344786410651,0.9182256400109854,-0.7812023036486709
data/images/Renaissance/luca_signorelli_portrait_of_vitellozzo_vitelli.jpg,Renaissance,train,Luca Signorelli,Portrait of Vitellozzo Vitelli,0.7644615797484695,-0.1890229769405689,0.8039947426654441,-0.44755985594290326,0.4773114561759464,-0.752177330707111
data/images/Renaissance/andrea_mantegna_the_virgin_of_victory__the_madonna_and_child_enthroned_with_six_.jpg,Renaissance,test,Andrea Mantegna,The Virgin of Victory (The Madonna and Child Enthroned with Six Saints and Adored by Gian Francesco II Gonzaga),0.9717540545606274,-0.2230711706192362,0.960726252138068,-0.4709295426951493,0.8512854069106714,-0.7453243713239063
data/images/Renaissance/filippino_lippi_adorazione_dei_magi.jpg,Renaissance,train,Filippino Lippi,Adorazione Dei Magi,1.1517640184095255,-0.44678774615746897,1.2131791762303767,-0.4126797736027702,0.989043124266453,-0.9526292957706841
data/images/Renaissance/gentile_bellini_procession_of_the_true_cross__procession_in_st__mark_s_square_.jpg,Renaissance,train,Gentile Bellini,Procession of the True Cross (Procession in St. Mark's Square),0.5971216076774399,-0.3075751393653011,0.7178346334205581,-0.23016087884196157,0.3574851240786081,-0.5839819311495
data/images/Renaissance/gentile_bellini_self-portrait.jpg,Renaissance,train,Gentile Bellini,Self-portrait,0.8232823988074631,-0.36133739226101524,0.9402098551181428,-0.42171298098635024,0.6861122966670772,-1.0050841824465853
data/images/Renaissance/michelangelo_bacchus.jpg,Renaissance,train,Michelangelo,Bacchus,0.39726390938142075,0.16996074578434683,0.4815106087041523,0.38248488299778427,0.7764526371327387,-0.540027014307683
data/images/Renaissance/michelangelo_the_virgin_and_child_with_saint_john_and_angels__manchester_madonna.jpg,Renaissance,train,Michelangelo,The Virgin and Child with Saint John and Angels (Manchester Madonna),0.9627039947097153,-0.01672125053257345,0.8586304758733212,0.01817173161541663,1.020931916611313,-0.6420808307020093
data/images/Renaissance/pietro_perugino_christ_in_pieta.jpg,Renaissance,train,Pietro Perugino,Christ in Pieta,1.1487411060385253,-0.13971125740007684,1.0572874716036451,-0.48706772041593693,1.0389269128744032,-0.8474444149878929
data/images/Renaissance/pietro_perugino_fortitude_and_temperance_with_six_antique_heroes.jpg,Renaissance,test,Pietro Perugino,Fortitude and Temperance with Six Antique Heroes,0.7621841849856101,0.004619019683733461,0.7842486579343892,0.2542432073733274,0.9296502094118653,-0.6678959260967412
data/images/Renaissance/pietro_perugino_pala_di_fano__assumption_.jpg,Renaissance,train,Pietro Perugino,Pala di Fano (Assumption),1.302412045840104,-0.37621340877897835,1.130428722881994,-0.9811588794170077,0.8684979476788925,-0.7752172466022207
data/images/Renaissance/pietro_perugino_pala_di_fano__nativity_of_mary_.jpg,Renaissance,test,Pietro Perugino,Pala di Fano (Nativity of Mary),1.0232444324147343,-0.46253383763728384,1.0801968405887372,-0.7041610669300125,0.8528654615650835,-1.0005483201624374
data/images/Renaissance/pietro_perugino_prudence_and_justice_with_six_antique_wisemen.jpg,Renaissance,train,Pietro Perugino,Prudence and Justice with Six Antique Wisemen,0.7897995253542751,0.1235243401022621,0.7642008909865052,0.14837821270326712,0.923006748574908,-0.6111268125472203
data/images/Renaissance/pietro_perugino_the_annunciation.jpg,Renaissance,train,Pietro Perugino,The Annunciation,0.9430555118686481,-0.4255202917895108,0.9996201540199985,-0.9712009173214752,0.5860817919563357,-0.8632175807024229
data/images/Renaissance/cima_da_conegliano_madonna_and_child.jpg,Renaissance,train,Cima da Conegliano,Madonna and Child,1.1468629218701039,-0.5101335616624982,0.996769495627309,-1.1000799997308963,0.7288848705957776,-0.8428701797077717
data/images/Renaissance/cima_da_conegliano_madonna_and_child_with_saints.jpg,Renaissance,test,Cima da Conegliano,Madonna and Child with saints,1.1519081505246378,-0.2783177793898357,1.1165877635832797,-0.5176590705975805,1.0111739646030027,-0.8836528644971002
data/images/Renaissance/andrea_solario_portrait_of_a_man.jpg,Renaissance,train,Andrea Solario,Portrait of a Man,0.7926519976325945,-0.36177930655048296,0.8331548310391397,-0.16193487312121524,0.6477937730921168,-0.7537833302876048
data/images/Renaissance/andrea_mantegna_four_muses.jpg,Renaissance,train,Andrea Mantegna,Four Muses,0.23548478379671067,0.13724056173934396,0.5385341194441047,0.887997969050093,0.9345899651499663,-0.7138194991987128
data/images/Renaissance/andrea_mantegna_muse.jpg,Renaissance,train,Andrea Mantegna,Muse,0.42517394156151234,0.03520019440224975,0.5417129832978369,0.4221078434375811,0.798291635516736,-0.6828257602227503
